additives_n,complete,completeness,created_t,ingredients_from_palm_oil_n,ingredients_n,ingredients_percent_analysis,ingredients_with_specified_percent_n,ingredients_with_unspecified_percent_n,ingredients_without_ciqual_codes_n,known_ingredients_n,last_modified_t,last_updated_t,nova_group,popularity_key,prediction,rev,schema_version,unknown_ingredients_n
1.5467043494923127,0.0013891550105383655,0.5627845762649311,1.489164056968361E9,0.0016406399693428277,10.50902950756836,0.9900603563901155,0.039806476336462115,9.327960337229529,5.153777064571483,16.13125119754665,1.683946811422375E9,1.743606403626497E9,3.4195487641310827,6.579746908882499E8,0,6.791710576738847,999.8940649549722,1.1213953822571094
6.5318537539740795,4.891171435558624E-4,0.5403911449410536,1.4894611911087062E9,0.007459036439227275,38.53894595255562,0.9364147713377369,0.056431890437759626,33.0154683296649,19.685681095622613,48.93152359990175,1.6545341699951088E9,1.7422777852887626E9,3.9895451210564783,4.7988658693678224E8,1,5.989789679628271,999.8778429933969,4.194607483492312
